file,bytes,overall,productive
Assertions.java,11726,18272129,3775620
Assertions.java,11726,27913055,4918510
Assertions.java,11726,27034796,3681896
Assertions.java,11726,21416895,4130455
Assertions.java,11726,19389669,3824832
Assertions.java,11726,19744807,4200327
Assertions.java,11726,19540930,3695247
Assertions.java,11726,18042450,3861325
Assertions.java,11726,17964715,3809064
Attrib.java,5844,17437494,3464955
Attrib.java,5844,11786001,2332397
Attrib.java,5844,18071158,2021703
Attrib.java,5844,12976220,2308093
Attrib.java,5844,15503621,3842216
Attrib.java,5844,15766668,3359387
Attrib.java,5844,11829287,2247267
Attrib.java,5844,11767963,2327130
Attrib.java,5844,13064846,2213147
Attrib.java,5844,11486189,2339830
AttributeNamespace.java,1101,4566497,520569
AttributeNamespace.java,1101,3683073,404077
AttributeNamespace.java,1101,4448068,472531
AttributeNamespace.java,1101,4387008,519627
AttributeNamespace.java,1101,3487140,319930
AttributeNamespace.java,1101,2240062,313855
AttributeNamespace.java,1101,4288127,734679
AttributeNamespace.java,1101,2447894,345750
AttributeNamespace.java,1101,4731727,493140
AttributeNamespace.java,1101,2500749,341493
AttributeNamespaceDef.java,1876,5956608,1429691
AttributeNamespaceDef.java,1876,5362552,844966
AttributeNamespaceDef.java,1876,6357547,895412
AttributeNamespaceDef.java,1876,6859400,942029
AttributeNamespaceDef.java,1876,5902712,891376
AttributeNamespaceDef.java,1876,7472235,1291744
AttributeNamespaceDef.java,1876,5152114,760070
AttributeNamespaceDef.java,1876,12812840,1177282
AttributeNamespaceDef.java,1876,6385768,911225
AttributeNamespaceDef.java,1876,7212165,1384563
AugmentReference.java,3124,8658960,1477614
AugmentReference.java,3124,9673355,1343769
AugmentReference.java,3124,8305216,1496283
AugmentReference.java,3124,9287837,1195255
AugmentReference.java,3124,10118248,1743621
AugmentReference.java,3124,8538525,1589843
AugmentReference.java,3124,11441776,1477826
AugmentReference.java,3124,8431318,1297372
AugmentReference.java,3124,8502196,1388267
AugmentReference.java,3124,10581480,1393317
Available.java,17812,34228006,5577467
Available.java,17812,43265463,6715392
Available.java,17812,31652002,6662635
Available.java,17812,35687786,6853142
Available.java,17812,31396010,8816166
Available.java,17812,30306589,5697762
Available.java,17812,29280434,5698596
Available.java,17812,30838772,5702978
Available.java,17812,28953672,5601469
Available.java,17812,30644621,6554682
Base64Converter.java,4638,18053027,4439052
Base64Converter.java,4638,18728771,4496046
Base64Converter.java,4638,21696798,3062712
Base64Converter.java,4638,14486437,2930983
Base64Converter.java,4638,15594825,3441088
Base64Converter.java,4638,16827043,2592704
Base64Converter.java,4638,18095896,2887632
Base64Converter.java,4638,14179536,2863309
Base64Converter.java,4638,14156547,3036597
Base64Converter.java,4638,16477248,2691166
BaseExtendSelector.java,2849,5350398,822462
BaseExtendSelector.java,2849,5032083,949861
BaseExtendSelector.java,2849,8010938,1295975
BaseExtendSelector.java,2849,6942735,1110234
BaseExtendSelector.java,2849,7512838,1426345
BaseExtendSelector.java,2849,5613885,1057996
BaseExtendSelector.java,2849,6667310,1320432
BaseExtendSelector.java,2849,5566825,1084469
BaseExtendSelector.java,2849,6727680,1345761
BaseExtendSelector.java,2849,6444014,816009
BaseFilterReader.java,6130,12174751,2110609
BaseFilterReader.java,6130,13076046,3316175
BaseFilterReader.java,6130,18206147,2474759
BaseFilterReader.java,6130,11478634,1908936
BaseFilterReader.java,6130,17458667,2480711
BaseFilterReader.java,6130,14032764,2937369
BaseFilterReader.java,6130,11938815,2151182
BaseFilterReader.java,6130,12048330,2188209
BaseFilterReader.java,6130,12444209,2980643
BaseFilterReader.java,6130,14502932,2683218
BaseIfAttribute.java,2824,7559943,1266321
BaseIfAttribute.java,2824,9189385,3003836
BaseIfAttribute.java,2824,8395893,1339304
BaseIfAttribute.java,2824,8967924,1244733
BaseIfAttribute.java,2824,7525409,1293574
BaseIfAttribute.java,2824,10664545,1909535
BaseIfAttribute.java,2824,7752458,1281256
BaseIfAttribute.java,2824,8558676,1385142
BaseIfAttribute.java,2824,7726530,1267042
BaseIfAttribute.java,2824,10175946,1737244
Basename.java,3636,7227485,1298086
Basename.java,3636,6909564,1262621
Basename.java,3636,8354200,1405650
Basename.java,3636,6992078,1269112
Basename.java,3636,10202460,1506466
Basename.java,3636,9735030,1650701
Basename.java,3636,9564818,2778725
Basename.java,3636,8544381,1397460
Basename.java,3636,7167919,1247535
Basename.java,3636,9621528,2058277
BaseParamFilterReader.java,2269,5243760,856894
BaseParamFilterReader.java,2269,5886273,1799218
BaseParamFilterReader.java,2269,5608207,1044670
BaseParamFilterReader.java,2269,7670289,1001317
BaseParamFilterReader.java,2269,6224980,988460
BaseParamFilterReader.java,2269,6092081,885740
BaseParamFilterReader.java,2269,5595305,952179
BaseParamFilterReader.java,2269,5812080,1060343
BaseParamFilterReader.java,2269,6294527,1533250
BaseParamFilterReader.java,2269,5652929,1140900
BaseResourceCollectionContainer.java,8463,16857060,3359137
BaseResourceCollectionContainer.java,8463,19997548,3869699
BaseResourceCollectionContainer.java,8463,25923195,4539874
