language,filename,blank,comment,code,"https://github.com/AlDanial/cloc v 1.66  T=2.86 s (297.7 files/s, 77720.3 lines/s)"
Java,StreamPumper.java,25,100,127
Java,ExtensionUtil.java,17,71,127
Java,ZipUtil.java,20,105,127
Java,CCLock.java,35,216,127
Java,PlainMailer.java,17,34,126
Java,Untar.java,19,99,126
Java,CCRmtype.java,33,215,125
Java,TokenizedPath.java,20,77,125
Java,LoadProperties.java,24,99,125
Java,ZipResource.java,19,82,125
Java,JarLibManifestTask.java,29,139,123
Java,AntSoundPlayer.java,35,93,123
Java,SSHBase.java,33,129,122
Java,SetProxy.java,32,129,122
Java,ProcessDestroyer.java,15,84,121
Java,ResourceDecorator.java,27,123,120
Java,Recorder.java,41,163,120
Java,StringResource.java,28,114,119
Java,CCMkbl.java,39,208,118
Java,WaitFor.java,30,130,117
Java,ContainsRegexpSelector.java,24,78,117
Java,ContainsSelector.java,21,83,117
Java,CommandLauncher.java,23,74,116
Java,ArgumentProcessorRegistry.java,20,32,116
Java,HasMethod.java,17,60,115
Java,DateUtils.java,29,157,115
Java,TarResource.java,17,65,114
Java,TailFilter.java,23,106,114
Java,AbstractAnalyzer.java,27,145,114
Java,Archives.java,15,66,113
Java,Chmod.java,24,124,113
Java,AbstractResourceCollectionWrapper.java,18,79,112
Java,PreSetDef.java,30,133,112
Java,CCCheckin.java,35,196,112
Java,VerifyJar.java,34,61,112
Java,SymbolicLinkUtils.java,22,162,112
Java,WebLogicHotDeploymentTool.java,32,105,110
Java,CCUpdate.java,30,192,109
Java,ReflectUtil.java,13,90,109
Java,AnsiColorLogger.java,16,119,109
Java,KeySubst.java,13,70,108
Java,Patch.java,22,85,108
Java,Classloader.java,29,107,108
Java,Apt.java,29,133,108
Java,Exit.java,21,107,107
Java,ZipEightByteInteger.java,29,93,107
Java,ReaderInputStream.java,21,77,107
Java,CvsVersion.java,5,57,107
Java,Scale.java,21,53,107
Java,JasperC.java,20,55,107
Java,Antlib.java,14,64,106
Java,Log4jListener.java,15,56,106
Java,Pack.java,21,85,106
Java,JAXPUtils.java,24,130,106
Java,Unpack.java,21,78,106
Java,DeweyDecimal.java,33,98,106
Java,JonasHotDeploymentTool.java,38,109,105
Java,ExtendSelector.java,19,77,105
Java,BuildNumber.java,32,65,104
Java,LineContainsRegExp.java,22,116,104
Java,DemuxOutputStream.java,25,117,104
Java,LazyResourceCollectionWrapper.java,23,49,104
Java,DependScanner.java,26,97,102
Java,CallTarget.java,20,133,102
Java,CRC.java,12,27,102
Java,EmailAddress.java,23,72,102
Java,CopyPath.java,29,85,100
Java,SummaryJUnitResultFormatter.java,22,88,100
Java,OutputStreamFunneler.java,20,57,99
Java,SelectSelector.java,24,108,99
Java,JavaxScriptRunner.java,11,53,99
Java,AbstractUnicodeExtraField.java,24,60,99
Java,WhichResource.java,22,78,99
Java,PropertyResource.java,19,88,99
Java,ResourceContains.java,15,52,98
Java,HeadFilter.java,24,100,98
Java,CompilerAdapterFactory.java,10,94,98
Java,IsReachable.java,14,95,98
Java,Mailer.java,28,151,98
Java,JUnitVersionHelper.java,15,67,97
